"smis_reference","event_date","period","place","report_title","sub_event","injury_degree_2013","fwi_2013"
SMIS2324311,2020-07-20 15:00:00.000,202004,Neville Hill LMD (Ns) Northern Rail,"Person interacting with animal, object,  vehicle or another person",person interaction,Severe 7,0.01
SMIS2324427,2020-07-21 21:30:00.000,202004,Machynlleth LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324350,2020-07-24 08:59:00.000,202004,Cambridge Adj Mill Rd MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Shock/Trauma,0.001
SMIS2324358,2020-07-25 22:00:00.000,202004,Peterborough Bldg & Stores MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324450,2020-07-26 04:30:00.000,202005,Cardiff Canton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324418,2020-07-27 19:30:00.000,202005,Toton TMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324416,2020-07-27 23:00:00.000,202005,Fratton Tcd (LMD),"Person interacting with animal, object,  vehicle or another person",person interaction,None,0
SMIS2324523,2020-07-28 12:50:00.000,202005,DRS Crewe,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324486,2020-07-31 11:00:00.000,202005,Bramdean Sidings,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324469,2020-08-03 13:02:00.000,202005,Blackpool North LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324468,2020-08-04 10:02:00.000,202005,Wimbledon LMD (London),"Person interacting with animal, object,  vehicle or another person",person interaction,Severe 7,0.01
SMIS2324532,2020-08-09 07:15:00.000,202005,Cardiff Canton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324559,2020-08-09 22:20:00.000,202005,Bletchley LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324652,2020-08-15 00:20:00.000,202005,Fratton Tcd (LMD),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324645,2020-08-18 01:36:00.000,202005,Crewe Iemd,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324646,2020-08-18 11:30:00.000,202005,Axiom Stoke Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Severe 7,0.01
SMIS2324673,2020-08-19 07:00:00.000,202005,Kirkby Thore,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324666,2020-08-19 14:50:00.000,202005,Shields LMD (Glasgow),"Person interacting with animal, object,  vehicle or another person",person interaction,Severe 7,0.01
SMIS2324690,2020-08-20 11:15:00.000,202005,Whatley Yard,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324698,2020-08-22 20:15:00.000,202005,Stoke On Trent MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324719,2020-08-23 01:20:00.000,202006,Farnham LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325783,2020-08-24 00:00:00.000,202006,Freightliner Crewe Basford Hall,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324745,2020-08-24 10:30:00.000,202006,Ramsgate Train Maintenance Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324762,2020-08-26 00:30:00.000,202006,Axiom Stoke Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324918,2020-08-26 18:00:00.000,202006,Crown Point LMD (Norwich),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324846,2020-08-27 01:00:00.000,202006,Wembley Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324951,2020-08-27 11:50:00.000,202006,Bournemouth West LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS4334806,2020-08-28 13:17:00.000,202006,Wimbledon LMD (London),Personal accident form,person interaction,Non-severe,0.001
SMIS2324849,2020-08-29 07:50:00.000,202006,Aylesbury LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324816,2020-08-29 23:45:00.000,202006,Oxford Down Carriage Sidings,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324821,2020-08-31 11:45:00.000,202006,Reading Traincare Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324828,2020-08-31 23:15:00.000,202006,Corkerhill LMD (Glasgow),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324840,2020-09-01 23:55:00.000,202006,Saltley Tcd & Emr,"Person interacting with animal, object,  vehicle or another person",person interaction,Severe 7,0.01
SMIS2324852,2020-09-03 00:15:00.000,202006,London Bridge Rear Sb MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324875,2020-09-04 19:30:00.000,202006,Toton TMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2324881,2020-09-06 10:20:00.000,202006,Neville Hill LMD East Midlands Trains,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325018,2020-09-10 00:14:00.000,202006,Stourbridge Junction Sidings,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325103,2020-09-14 19:00:00.000,202006,Wembley Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325011,2020-09-15 06:46:00.000,202006,Hereford- Barrs Ct Ind Est MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325010,2020-09-15 11:05:00.000,202006,Hither Green IMU MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325087,2020-09-20 00:00:00.000,202007,Exeter Olds View Depot MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325119,2020-09-22 21:10:00.000,202007,Etches Park LMD (Derby),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325141,2020-09-23 11:45:00.000,202007,Neville Hill LMD (Ns) Northern Rail,"Person interacting with animal, object,  vehicle or another person",person interaction,Severe 7,0.01
SMIS2325502,2020-09-23 14:45:00.000,202007,Fairwater Yard (Taunton),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325150,2020-09-23 20:35:00.000,202007,Toton TMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325160,2020-09-24 18:00:00.000,202007,Heaton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325186,2020-09-26 00:00:00.000,202007,Plymouth (Laira) Diesel LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325196,2020-09-28 00:00:00.000,202007,Exeter Olds View Depot MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325273,2020-10-02 00:20:00.000,202007,Cardiff Canton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325343,2020-10-07 14:25:00.000,202007,Ramsgate MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325327,2020-10-08 08:30:00.000,202007,Neville Hill LMD East Midlands Trains,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325342,2020-10-08 11:20:00.000,202007,Cardiff Canton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325365,2020-10-08 12:10:00.000,202007,Hull LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325366,2020-10-09 10:30:00.000,202007,Newton Heath LMD (Manchester),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325373,2020-10-12 03:04:00.000,202007,Etches Park LMD (Derby),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325385,2020-10-12 07:20:00.000,202007,Clapham Junction MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325410,2020-10-14 03:15:00.000,202007,Fratton Tcd (LMD),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325417,2020-10-15 14:47:00.000,202007,Cowlairs Yard/Carriage Sidings,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325468,2020-10-16 21:59:00.000,202007,Farnham LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325488,2020-10-17 15:15:00.000,202007,Ramsgate Train Maintenance Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325460,2020-10-18 22:45:00.000,202008,Blackpool MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325553,2020-10-22 01:40:00.000,202008,Haymarket LMD (Edinburgh),"Person interacting with animal, object,  vehicle or another person",person interaction,None,0
SMIS2325545,2020-10-22 23:50:00.000,202008,London Euston PSB MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325580,2020-10-25 05:14:00.000,202008,Allerton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325605,2020-10-28 09:40:00.000,202008,Bletchley James Way MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Severe 7,0.01
SMIS2325624,2020-10-28 16:11:00.000,202008,Allerton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325623,2020-10-28 17:00:00.000,202008,Allerton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325615,2020-10-28 23:00:00.000,202008,Wimbledon LMD (London),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325640,2020-10-29 13:10:00.000,202008,Crewe Iemd,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325636,2020-10-31 17:02:00.000,202008,Doncaster Marshgate Depot,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325691,2020-11-04 21:15:00.000,202008,Ferme Park Sidings,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325724,2020-11-06 14:28:00.000,202008,Salisbury LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325723,2020-11-06 18:10:00.000,202008,Long Valley Sidings (Basingstoke),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325744,2020-11-10 15:40:00.000,202008,York Yard North,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325760,2020-11-11 13:15:00.000,202008,Neville Hill LMD East Midlands Trains,"Person interacting with animal, object,  vehicle or another person",person interaction; train fault,Non-severe,0.001
SMIS2325832,2020-11-18 10:30:00.000,202009,Reading Triangle Sidings,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325841,2020-11-19 09:10:00.000,202009,Darlington MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325931,2020-11-25 01:30:00.000,202009,Cardiff Canton LMD,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325888,2020-11-25 15:15:00.000,202009,Etches Park LMD (Derby),"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
SMIS2325895,2020-11-25 22:00:00.000,202009,Larbert MDU,"Person interacting with animal, object,  vehicle or another person",person interaction,Non-severe,0.001
