"smis_reference","event_date","period","place","report_title","sub_event","injury_degree_2013","fwi_2013"
SMIS3027554,2020-07-08 12:38:00.000,202004,Carnforth Station MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS432092,2020-07-09 00:00:00.000,202004,Letchworth (LMD),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3026547,2020-07-13 08:00:00.000,202004,Kettering MDU - Compound Store,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3026538,2020-07-13 09:10:00.000,202004,Inverness LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3026539,2020-07-13 13:35:00.000,202004,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026531,2020-07-13 22:30:00.000,202004,Three Bridges MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3026566,2020-07-15 23:30:00.000,202004,Allerton LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3026674,2020-07-17 01:10:00.000,202004,Guildford Up Carriage Sidings,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026592,2020-07-20 11:50:00.000,202004,Slade Green LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026613,2020-07-21 05:20:00.000,202004,Wolverhampton,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026653,2020-07-24 19:30:00.000,202004,Motherwell LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027095,2020-07-26 01:22:00.000,202005,Cardiff Canton LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3026740,2020-07-26 03:45:00.000,202005,Woking ECR,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026700,2020-07-28 04:00:00.000,202005,Fratton Tcd (LMD),Slip trip or fall,slip trip or fall,None,0
SMIS3026684,2020-07-28 17:00:00.000,202005,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026682,2020-07-29 03:45:00.000,202005,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3026701,2020-07-29 13:39:00.000,202005,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026712,2020-07-30 01:03:00.000,202005,Axiom Stoke Depot,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3026756,2020-07-31 10:50:00.000,202005,Ramsgate Train Maintenance Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026752,2020-08-02 14:39:00.000,202005,Heaton LMD,Slip trip or fall,slip trip or fall,None,0
SMIS3026773,2020-08-04 11:10:00.000,202005,Trafford Park,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026772,2020-08-04 23:45:00.000,202005,Knottingley Tmd,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026765,2020-08-06 00:30:00.000,202005,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026795,2020-08-06 07:30:00.000,202005,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027641,2020-08-07 14:20:00.000,202005,Hornsey LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3026832,2020-08-10 12:00:00.000,202005,Eurostar Engineering Centre Temple Mills,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026821,2020-08-10 13:50:00.000,202005,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026859,2020-08-11 16:10:00.000,202005,East Ham LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026860,2020-08-12 02:30:00.000,202005,Crown Point LMD (Norwich),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026903,2020-08-13 15:00:00.000,202005,Toton TMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026938,2020-08-13 17:10:00.000,202005,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027010,2020-08-18 12:38:00.000,202005,Bounds Green LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3027059,2020-08-22 09:15:00.000,202005,Allerton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3026984,2020-08-23 08:50:00.000,202006,Eurostar Engineering Centre Temple Mills,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027031,2020-08-26 18:30:00.000,202006,Wimbledon LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027046,2020-08-27 15:32:00.000,202006,Bardon Hill,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027072,2020-08-31 16:10:00.000,202006,Bathgate LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027102,2020-09-01 09:37:00.000,202006,Barton Mills LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027103,2020-09-02 01:20:00.000,202006,Bournemouth West LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS432058,2020-09-03 00:00:00.000,202006,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4334667,2020-09-05 03:10:00.000,202006,Farnham LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432129,2020-09-08 00:00:00.000,202006,Lovers Walk TMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3027185,2020-09-08 21:30:00.000,202006,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027199,2020-09-09 22:10:00.000,202006,Heaton LMD,Slip trip or fall,slip trip or fall,None,0
SMIS3027238,2020-09-10 14:30:00.000,202006,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027249,2020-09-14 09:47:00.000,202006,Toton TMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027283,2020-09-16 13:20:00.000,202006,Ramsgate MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027516,2020-09-21 10:45:00.000,202007,Aylesbury South siding UP,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027394,2020-09-24 04:40:00.000,202007,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027436,2020-09-30 00:45:00.000,202007,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3027521,2020-09-30 08:00:00.000,202007,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS434719,2020-10-01 06:31:00.000,202007,Corkerhill LMD (Glasgow),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3027619,2020-10-02 11:30:00.000,202007,Ramsgate Train Maintenance Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027979,2020-10-02 23:25:00.000,202007,Guildford Up Carriage Sidings,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027519,2020-10-03 15:50:00.000,202007,Clacton LMD,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3027583,2020-10-04 08:45:00.000,202007,Rhymney depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027538,2020-10-06 10:08:00.000,202007,Poole Sidings,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027975,2020-10-07 11:15:00.000,202007,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027566,2020-10-07 11:15:00.000,202007,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027564,2020-10-07 11:55:00.000,202007,Trafford Park,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027586,2020-10-08 11:25:00.000,202007,Slade Green LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027573,2020-10-08 21:20:00.000,202007,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027602,2020-10-08 22:30:00.000,202007,Ilford LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027580,2020-10-08 22:30:00.000,202007,Clapham Junction LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS432438,2020-10-10 00:00:00.000,202007,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3027615,2020-10-11 02:16:00.000,202007,Fratton Tcd (LMD),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027632,2020-10-13 03:45:00.000,202007,Southend Victoria LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027625,2020-10-13 08:30:00.000,202007,"4-Shed Train Crew Depot, Johnson's Road",Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027653,2020-10-14 12:29:00.000,202007,Willesden,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027672,2020-10-15 00:00:00.000,202007,Reading Traincare Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027664,2020-10-15 11:20:00.000,202007,Allerton LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3027697,2020-10-16 15:30:00.000,202007,Newton Heath LMD (Manchester),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027696,2020-10-18 00:10:00.000,202008,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS432471,2020-10-19 00:00:00.000,202008,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3027687,2020-10-19 07:54:00.000,202008,Salisbury LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS432474,2020-10-19 10:30:00.000,202008,Stewarts Lane LMD (London),Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4325884,2020-10-19 10:30:00.000,202008,Selhurst Depot,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS3027736,2020-10-20 00:10:00.000,202008,Blackpool MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027895,2020-10-20 10:00:00.000,202008,York Leeman Rd MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027865,2020-10-22 04:00:00.000,202008,Tyseley LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3027835,2020-10-25 04:00:00.000,202008,Heaton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027993,2020-10-27 05:03:00.000,202008,Tyseley LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028100,2020-10-28 00:36:00.000,202008,Shoeburyness CSD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027819,2020-10-28 02:05:00.000,202008,Banbury Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027860,2020-10-30 01:45:00.000,202008,Chester MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027848,2020-10-31 02:10:00.000,202008,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027893,2020-11-02 09:20:00.000,202008,Allerton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3027908,2020-11-03 23:40:00.000,202008,Andover Yard,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3027978,2020-11-04 23:35:00.000,202008,Crown Point LMD (Norwich),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3027940,2020-11-05 07:21:00.000,202008,Hastings MDU,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3027934,2020-11-05 22:00:00.000,202008,Bounds Green LMD,Slip trip or fall,slip trip or fall,None,0
SMIS432821,2020-11-06 00:00:00.000,202008,Three Bridges MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3027961,2020-11-09 09:00:00.000,202008,Holbeck Jcn & Depot (Leeds),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028015,2020-11-11 00:00:00.000,202008,DRS Carlisle - Kingmoor,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028004,2020-11-11 10:30:00.000,202008,Bristol St Philips Marsh LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028033,2020-11-14 06:00:00.000,202008,Scunthorpe Goods Yard,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3028035,2020-11-16 12:25:00.000,202009,Tyne Docks,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028072,2020-11-18 18:00:00.000,202009,Bristol St Philips Marsh LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS433446,2020-11-21 00:00:00.000,202009,Bletchley LMD,Personal accident form,slip trip or fall,Specified,0.125
SMIS3028163,2020-11-22 23:00:00.000,202009,Machynlleth LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028113,2020-11-25 23:25:00.000,202009,Aylesbury LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028128,2020-11-26 15:50:00.000,202009,Peterborough Tcd,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3028170,2020-12-01 02:00:00.000,202009,Sheffield LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028157,2020-12-01 08:10:00.000,202009,Crewe - OLE Accommodation MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3028219,2020-12-02 09:00:00.000,202009,Reading Traincare Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028197,2020-12-03 02:29:00.000,202009,Irvine Yard,Slip trip or fall,slip trip or fall,None,0
SMIS3028240,2020-12-03 20:15:00.000,202009,Cardiff Canton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028211,2020-12-05 19:30:00.000,202009,Ramsgate Train Maintenance Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028205,2020-12-05 21:04:00.000,202009,Monks Siding SB,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028222,2020-12-06 08:49:00.000,202009,DRS Crewe,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028227,2020-12-06 23:20:00.000,202009,Crofton,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028233,2020-12-07 22:30:00.000,202009,Allerton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028683,2020-12-08 05:00:00.000,202009,Tyseley LMD,Slip trip or fall,slip trip or fall,None,0
SMIS43930,2020-12-08 11:30:00.000,202009,Hornsey LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028257,2020-12-08 13:20:00.000,202009,Bishops Stortford MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028271,2020-12-09 06:30:00.000,202009,Plymouth Tavistock JCN MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028266,2020-12-09 14:50:00.000,202009,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3028297,2020-12-09 22:30:00.000,202009,Saxmundham MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028708,2020-12-10 06:30:00.000,202009,Tyseley LMD,Slip trip or fall,slip trip or fall,None,0
SMIS3028344,2020-12-11 22:00:00.000,202009,Neville Hill LMD (Ns) Northern Rail,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS43426,2020-12-12 10:40:00.000,202009,Hornsey LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028292,2020-12-12 22:05:00.000,202009,Neville Hill LMD East Midlands Trains,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028311,2020-12-14 10:15:00.000,202010,Middlesbrough MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028397,2020-12-14 16:30:00.000,202010,Garston,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3028347,2020-12-14 23:45:00.000,202010,Aylesbury LMD; Aylesbury Sdgs,Slip trip or fall,slip trip or fall; person interaction,Non-severe,0.001
SMIS3028342,2020-12-16 08:30:00.000,202010,Slade Green LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS432239,2020-12-17 15:30:00.000,202010,Barnham Train Crew Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4311943,2020-12-17 15:30:00.000,202010,Barnham MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS4328020,2020-12-18 00:04:00.000,202010,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028427,2020-12-18 21:30:00.000,202010,Crewe Gresty,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028391,2020-12-19 01:30:00.000,202010,Colchester LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS4311921,2020-12-20 01:00:00.000,202010,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432245,2020-12-20 01:00:00.000,202010,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028406,2020-12-21 00:00:00.000,202010,Haymarket LMD (Edinburgh),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS43619,2020-12-23 04:00:00.000,202010,Gillingham Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028472,2020-12-23 16:00:00.000,202010,"Bescot Tcd, Dn & Up Yards",Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS43348,2020-12-24 00:00:00.000,202010,"Rail Plant Depot, Mill Rd, Rugby CV21 1BE, UK",Personal accident form,slip trip or fall,Severe 7,0.01
SMIS3028474,2020-12-28 05:50:00.000,202010,Crown Point LMD (Norwich),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028430,2020-12-29 06:30:00.000,202010,DRS Crewe,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028436,2020-12-29 07:56:00.000,202010,Barrow MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028448,2020-12-30 05:38:00.000,202010,Doncaster Down Decoy,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3028451,2020-12-30 23:50:00.000,202010,Etches Park LMD (Derby),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028493,2020-12-31 09:30:00.000,202010,Yoker Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028549,2021-01-02 00:30:00.000,202010,Allerton LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028485,2021-01-02 21:20:00.000,202010,Clayhills LMD (Aberdeen),Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS43541,2021-01-02 21:45:00.000,202010,Access Road to Shap Summit Down Sidings,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028527,2021-01-03 01:25:00.000,202010,Neville Hill LMD East Midlands Trains,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028453,2021-01-03 04:50:00.000,202010,Bristol St Philips Marsh LMD,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028460,2021-01-03 05:15:00.000,202010,Acton Bridge Hilltop RD MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028468,2021-01-03 07:05:00.000,202010,Kirkdale TCS (LMD) (Liverpool),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028492,2021-01-04 12:10:00.000,202010,Mossend,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS432608,2021-01-06 00:00:00.000,202010,Brighton Ced Swimu MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432653,2021-01-06 00:00:00.000,202010,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432607,2021-01-06 00:00:00.000,202010,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432662,2021-01-06 00:00:00.000,202010,Brighton Ced Swimu MDU,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432657,2021-01-06 00:00:00.000,202010,Peterborough Tcd,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432661,2021-01-06 00:00:00.000,202010,Selhurst Train Care Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432591,2021-01-06 00:00:00.000,202010,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432656,2021-01-06 00:00:00.000,202010,Selhurst Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS432241,2021-01-06 00:04:00.000,202010,Selhurst Tran Crew Depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028572,2021-01-07 02:15:00.000,202010,Corkerhill CSMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS431220,2021-01-07 07:20:00.000,202010,Tyseley LMD,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028575,2021-01-07 15:15:00.000,202010,Orient Way,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028581,2021-01-07 20:49:00.000,202010,East Ham LMD (London),Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028576,2021-01-08 02:00:00.000,202010,Exeter Olds View Depot MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS43668,2021-01-12 00:12:00.000,202011,cowlairs depot,Personal accident form,slip trip or fall,Non-severe,0.001
SMIS3028652,2021-01-13 19:50:00.000,202011,Heaton LMD,Slip trip or fall,slip trip or fall,Severe 7,0.01
SMIS3028656,2021-01-15 05:00:00.000,202011,Manchester Longsight MDU,Slip trip or fall,slip trip or fall,Specified,0.125
SMIS3028666,2021-01-15 13:07:00.000,202011,Guide Bridge MDU,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS431382,2021-01-18 02:00:00.000,202011,New Cross Gate Depot,Personal accident form,slip trip or fall,Severe 7,0.01
SMIS3028702,2021-01-18 02:30:00.000,202011,Banbury Depot,Slip trip or fall,slip trip or fall,Non-severe,0.001
SMIS3028690,2021-01-18 06:30:00.000,202011,Scunthorpe Goods Yard,Slip trip or fall,slip trip or fall,Non-severe,0.001
